id,userName,userUrl,version,score,updated,title,text,url
9222461495,mangji24,https://itunes.apple.com/kr/reviews/id993905611,13.19.0,5,2022-10-25T20:41:15-07:00,사진인증도 매칭도 계속 오류라고 떠요,신속한 조치 바랍니다,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9222140562,nuri0427,https://itunes.apple.com/kr/reviews/id569432993,13.19.0,1,2022-10-25T18:06:53-07:00,환불해주세요.,결제일 당일까지가 아닌 그 다음 날인 내일로 알았습니다. 구독 취소했습니다.,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9220697203,붕어빵조아,https://itunes.apple.com/kr/reviews/id503998185,13.19.0,5,2022-10-25T07:35:41-07:00,이거 계정 왜 검토중이에요 ??,나 아무것도 한 거 없는데 인증하라해서 다 찍고 위배된 구 없는데요 ?? 관리좀 해주세요,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9218520196,웁쓰리,https://itunes.apple.com/kr/reviews/id1138194015,13.19.0,3,2022-10-24T15:17:21-07:00,여기서 남친 만들지마세요,"한번 틴더남은 영원한 틴더남이더라구요
해어지고 다시 지박령마냥 하는거 보고
정떨어짐 여러분들은 현생에서 소중한 인연 찾으세요~",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9216488134,보너스보너스,https://itunes.apple.com/kr/reviews/id534417682,13.18.0,3,2022-10-24T01:23:22-07:00,오류 해결좀 해주세요,어플 잘 이용하고 있었는데 프로필 인증을 하라고해서 포즈 나오는걸 2차례 찍었습니다 근데 검토중이라는데 몇분걸린다는게 몇십분 몇시간이 지나도 거기서 설정으로 넘어간다거나 다시 하라거나 하는게 없이 그냥 먹통이 됐네요,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9216223161,옌교,https://itunes.apple.com/kr/reviews/id912872973,13.18.0,5,2022-10-23T23:02:47-07:00,아니 이유도 모르고 차단이요 ?? ㅇㅇ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이유도 모르고 허툰 짓 아무것도 안했는데 영구정지먹음 ㅋㅋㅋ 이유라도 알려주던지 차단당한걸 풀어주던지 좀 부탁해욤 ^_^ 문의해도 돌아오는 답은 이상한 답인데염 ㅋㅋ,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9213724059,뽀뽀후💋,https://itunes.apple.com/kr/reviews/id814035795,13.18.0,1,2022-10-23T05:16:27-07:00,관리자님 봐주세요,계정삭제가 왜 안되나요 .. ? 계정삭제 부탁드려요,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9213348911,ㅜ여통요온눔넝고요,https://itunes.apple.com/kr/reviews/id1262103798,13.18.0,1,2022-10-23T02:48:49-07:00,계정차단,왜 차단??  뭐 아무것도 안햇ㄴ데 왜차단을 당한거죠???,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9211854021,DAHECC,https://itunes.apple.com/kr/reviews/id157263256,13.18.0,1,2022-10-22T15:17:30-07:00,"Dark mode, when?",I want dark mode and probably every Tinder user want it,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9210195880,ptgjadjw,https://itunes.apple.com/kr/reviews/id1454880429,13.18.0,3,2022-10-22T05:05:12-07:00,pgt,"이유라도 알고싶음..욕 한적 없고 내 사진 쓰고 있었고 야한사진도 없었는데 갑자기
정지 됐는데 솔직히 좀 짜증나네요",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9209965838,포코싶어요,https://itunes.apple.com/kr/reviews/id459957054,13.18.0,4,2022-10-22T03:38:14-07:00,메세지 알림은 오는데 대화방은 안보임,"대화가 없어져서 차단한줄 알았는데
메세지 왔다고 알림은 계속와서
대화목록 들어가면 또 안보임..
오류인듯한데 해결좀..",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9205714171,디스넛186,https://itunes.apple.com/kr/reviews/id1459668346,13.18.0,5,2022-10-20T20:55:29-07:00,어이없게 블랙리스트,"제가 틴더를 재밌게 사용중이었는데 한동안 안하다가 들어갔더니 어느날 갑자기 계정이 여자가 되있고(전남자) 도용이라면서 인증사진 찍으라해서 (아니 난 남잔데 계정은 여자고 내가 지금 찍으면 바로 블랙리스트잖아..)어쩔수 없이 찍었는데 블랙리스트가 되고 평생 못하게 됫네요.
정말 돈도 많이 충전했고 잘 사용했었는데 어이상실이네요 틴더쪽에서 이 리뷰를 봤으면 처리 부탁으립니다.",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9203117594,지방지방잉,https://itunes.apple.com/kr/reviews/id437709960,13.18.0,5,2022-10-20T02:50:14-07:00,골드 사용중 플래티넘으로 업그레이드를 했는데,"추가금액 18,000가량이 결제된게 아니라 
119,000원이 또 다시 결제 되었어요 
휴대폰 번호는 010-9600-이사84입니다 
조치 해주세요 ㅜ",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9196633267,저여니💕,https://itunes.apple.com/kr/reviews/id542591093,13.18.0,5,2022-10-18T03:11:48-07:00,ㅋ,혹시나 별 5개하면 볼수있을까 5점 준거고 별 갖가지 방법으로 돈 뜯으려는 사람들 있으니까 조심해요. 틴더는 이거 보고 사람 걸러 받아라 이딴식으로 두면 너네도 걔네랑 한통속으로밖에 안보인다,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9196363489,캐슬!,https://itunes.apple.com/kr/reviews/id209577478,13.18.0,1,2022-10-18T00:57:25-07:00,Solo te quitan tu plata,Es pésimo el servicio al cliente. No existe tal.,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9196269335,루나(강아지) 귀여워@@,https://itunes.apple.com/kr/reviews/id571654935,13.18.0,5,2022-10-18T00:08:03-07:00,차단된 계정?,"2019년인가? 가입하고 앱을 잘 사용하지않아 삭제했습니다. 
그 뒤로 사용하지도 않아 오늘 보니 제 계정이 차단되었다고해서 이용약관을 잘 읽어봤습니다. 
전 3년전에 가입하고 대화를 해보지도 사용하지도 않았는데 왜 차단된건지 궁금합니다.",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9196163568,하진이다,https://itunes.apple.com/kr/reviews/id750917423,13.18.0,2,2022-10-17T23:11:29-07:00,이유없이 계정이 차단됐어요,Fwb 이런것도 안 구하고 이상한 사진도 올리지 않았는데 이해가 안돼요 답장 부탁드립니다,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9192491547,ferozkaamil,https://itunes.apple.com/kr/reviews/id1263429119,13.18.0,1,2022-10-16T19:17:59-07:00,Awful.,If you pay money tinder app I’ll allow you to get matches other no matches and waste of time,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9192155530,구삭좀해주세요오오오오오오,https://itunes.apple.com/kr/reviews/id469062216,13.18.0,5,2022-10-16T16:33:41-07:00,구독한거 환불해주세여,"유령도 많고 이상한 사람들도 많아서
후회하네요 환불 부탁드립니다",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9184606051,ㅏ나아엉,https://itunes.apple.com/kr/reviews/id996008669,13.18.0,1,2022-10-14T12:47:37-07:00,환불,환불 요청을 해서 환불이 완료된다고 뜨는데 돈이 안들어왔는데 어떻게 된거죠?,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9183760323,용용구용용용,https://itunes.apple.com/kr/reviews/id1323002885,13.18.0,1,2022-10-14T07:35:07-07:00,갑자기 아이디가 삭제됐습니다.,제가 뭐 한게 없는데 평범하게 구경하다가 갑자기 꺼지더니 아이디가 삭제됐고 더이상 사용할 수 없다는데 사유라도 알려주시죠;;,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9176663489,ariel7700,https://itunes.apple.com/kr/reviews/id1122969347,13.17.0,5,2022-10-12T04:38:52-07:00,(여자임) 잘 쓰고 있어요,"연애부터 가벼운 만남까지 다 해본 유저인데, 살면서 만날 일 없는 사람도 매치될 수 있다는 게 큰 매력입니다. 나와 전혀 다른 인생을 산 사람과 하는 대화는 흥미로워요. 그리고 여성분들 섹스 관심 없으면 처음부터 무슨 만남을 추구하는거냐고 대놓고 물어보세요. 이건 약간 문화차이긴 한데 한국남자들은 사람 대 사람으로 관심있는척하면서 결국엔 fwb 원하는 경우가 종종 있더라구요. 그냥 처음부터 캐쥬얼하게 볼 사람 찾는다 말하면될껄. 결론은 서로 솔직하게 터놓고 말하면 진지한 만남도 가능해요. 근데 한국 문화상 진지한 만남은 주로 외국인이나 해외 오래 산 사람이 더 많은 것 같긴 해요.",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9174062977,v별나라왕자님v,https://itunes.apple.com/kr/reviews/id149549381,13.17.0,5,2022-10-11T08:22:40-07:00,영정 먹고 리뷰 남길려고 5점 줍니다,"앱 삭제 하지 않고 깔려야 리뷰 남길 수 있는지
차음 알고 다시 깔았구요

메일 답변은 이겁니다

Hi, 

Thanks for writing in. Please understand that if your account has been banned for violating our Terms of Use or Community Guidelines; we do not offer an appeals process at this time. 

The safety of our community is a top priority, and we take violations of our policies very seriously. Your account will remain banned from Tinder, and you will not be able to create a new Tinder profile using your Facebook account and/or phone number.

사진보고 응답오는 분들한테
하이 반갑 반갑습니다 정도 답변하다

적극적으로 말씀 하시는 분한테 채팅하는 정도
또는 사진 보면서 스와이프면 한달 5만원 안아깝다 생각하는 유저 였습니다

아무런 구채적 위반 사유없이
답변도 한국유저 개무시하시고
영어도 잘 안되고 귀찮으니까
그냥 넘어가다 싶다가 억울해서 남기구요

돈 돌려주세요
결제한 금액은 
소송까지 가보려구요 suit

아님 최소한 니들이 만든 약관 위배한 글이나 사진이라도 증거로 좀 보여주세요

애플 apple 니들이 책임지고 해결하시죠

사기 당한 유저입니다",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9172513834,dhissh,https://itunes.apple.com/kr/reviews/id1028408545,13.17.0,5,2022-10-10T21:10:31-07:00,별 5개여야 상단 노출이라해서 남깁니다,"유료 결제까지 했는데 가입 일주일만에 계정이 정지 됐구요, 대화 나눈 사람도 거의 없고 사진도 제 본인 사진으로 했는데 어떤 규정을 위반했는지 통보도 없이 그냥 정지가 됐다고 나오네요 답변 꼭 해주세요",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9170632138,붉하하라,https://itunes.apple.com/kr/reviews/id228739324,13.17.0,3,2022-10-10T07:31:30-07:00,구매내역삭데,구매내역삭제해주세요,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9170302786,서뉴바,https://itunes.apple.com/kr/reviews/id1456265520,13.17.0,3,2022-10-10T05:43:09-07:00,차단 풀어주세요,제가 아는 한 룰 어긴 것 없이 잘 사용하고 매치된 친구들이랑 대화하고 있었는데 갑자기 차단 당했어요ㅠ 복구해주세요,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9169102584,apsjkvj,https://itunes.apple.com/kr/reviews/id866970466,13.17.0,1,2022-10-09T20:20:25-07:00,Verifying 한다길해 ㅇㅋ 했는데,2 poses를 copy해서 verifying 한다길래 오케이 했는데 자꾸 커넥션 에러만 뜨네요. 지웠다가 다시 깔아도 그렇고 업데이트도 최신 버전 상태인데 얼른 해결해주셨으면 합니다.,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9168832070,틴더망,https://itunes.apple.com/kr/reviews/id405731051,13.17.0,2,2022-10-09T18:15:52-07:00,왜 차단당했냐,"이유나 알려줘봐 
망했으면 좋게ㅆ다 틴더",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9165688354,쩌네여,https://itunes.apple.com/kr/reviews/id165291354,13.17.0,3,2022-10-08T20:06:34-07:00,구매내역 삭제해주세요,구매내역 삭제,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9163343704,sanghyeon99,https://itunes.apple.com/kr/reviews/id749716704,13.17.0,1,2022-10-08T04:10:50-07:00,구독 취소 안보여요,"구입내역 및 구독 비활성 되어있는데 삭제가 안되네요
삭제 부탁드립니다",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9159638633,언덕길만인도하는네버지도,https://itunes.apple.com/kr/reviews/id504419595,13.17.0,1,2022-10-07T01:33:31-07:00,왜 차단당한거에요 대체 이유도 안알려주고,아 진짜 개짜증 ㅠ,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9152891234,틴도 나븐놈아,https://itunes.apple.com/kr/reviews/id1210054427,13.17.0,4,2022-10-05T00:58:31-07:00,차단풀어줘..,"사진 인증 하래서 했더만 차단 먹이냐구ㅠㅜㅜ
어둠속에서 촬영한 내 잘못도 있지만 다시 찍으라 하던가",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9151377732,bvbvb13,https://itunes.apple.com/kr/reviews/id1432452725,13.17.0,1,2022-10-04T12:45:59-07:00,무고하게 차단당한사람들 이렇게 많은데,관리안하냐?,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9150293902,3p6,https://itunes.apple.com/kr/reviews/id1017498241,13.17.0,1,2022-10-04T05:58:06-07:00,광고보고 식겁해서 리뷰쓰러 왔습니다.,"2~3년전에 이 어플을 몇번 썼었고, 동성친구 사귀는 용도든 이성친구 사귀는 용도든 제대로 된 사람이 별로 없다고 느꼈다. 주변 사람들이 소개팅 어플에 진지한 사람이 있겠냐고 얘기할때 너무 극단적인 소리를 한다고 생각했는데, 이 어플은 진짜 사람 한 10명 만나면 9명은 이상한 목적을 가지고 있다고 말해도 과언이 아니었다. 이 어플이 어린애들의 힙한 문화인척 광고로 올라오는거 보고 식겁했다. 신상 확인할 수 있는 구조도 아니라 유부남들도 총각인척 많이 이용하는게 소개팅 어플인데, 경험이 부족한 어린 여자애들이 이런 어플로 사람을 잘못 사겨서 상처받을까봐 진심으로 우려된다. 어플 운영자나 광고자나 무책임하기 그지없다.",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9149556392,니냐뇽냐,https://itunes.apple.com/kr/reviews/id319589261,13.17.0,5,2022-10-04T00:55:30-07:00,다 자기 깜냥만큼 만나는거임,"난 여잔디 틴더서 연애도 길게 해보구 
데이트두 하구 양념도 치구
잼난일 많았음 
왤케 상처받은 영혼들이 많은것인가
노다진데 여기…",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9148814135,야아아웅,https://itunes.apple.com/kr/reviews/id1375877252,13.17.0,5,2022-10-03T18:58:34-07:00,틴더 환불,결제하고 하루만에 구독 취소 했는데 환불 되는건가요,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9146625639,이닉넴은없겠지설마,https://itunes.apple.com/kr/reviews/id1247574356,13.17.0,1,2022-10-03T04:04:11-07:00,계정좀 풀어주세요,이용약관을 위배해서 계정이 차단되었다고 하는데 저 이용약관 위배 한 적이 없습니다 이유라도 알려주시던가 계정을 풀어주거나 탈퇴라도 시켜주시죠,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9145835271,미빕미,https://itunes.apple.com/kr/reviews/id1105934060,13.17.0,1,2022-10-02T21:59:16-07:00,계정삭제,계정 삭제가 안돼요,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9145606172,해 노,https://itunes.apple.com/kr/reviews/id1097844423,13.17.0,5,2022-10-02T20:07:41-07:00,별 5개는 보겠지?,깔지마세요 매칭되도 말 안 하는 사람이 대부분입니다 극혐이예요 돈도 결제 했고 해봤는데 어우 미쳤습니다 그냥;;,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9145592094,배를째다,https://itunes.apple.com/kr/reviews/id471341295,13.17.0,5,2022-10-02T20:01:07-07:00,좋네요 아주 쉽습니다,"틴더깐지 3일만에 ㄸ한번 쳤습니다
그럼됐지 않나요??!",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9145496669,싼이슬,https://itunes.apple.com/kr/reviews/id147375357,13.17.0,5,2022-10-02T19:17:15-07:00,사기꾼들 집합,일단 평소에 자기가 그냥 그런데 이쁜여자가 말을 건다? 그러면 연결되고 카톡아이디 물어보고 그거 통해서 100퍼 악성코드 날림 ㅋㅋㅋㅋ 여긴 백퍼 사기꾼이라 보면됨 ㅎㅎ,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9142156934,chochchchch,https://itunes.apple.com/kr/reviews/id720855431,13.17.0,5,2022-10-01T20:42:39-07:00,계정검토,계정검토 시간이 너무 오래걸려요 빨리 처리 부탁드립니다.  . .,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9142031343,리뷰 옆에 사용자의 별명이 표시,https://itunes.apple.com/kr/reviews/id966323372,13.17.0,3,2022-10-01T19:48:35-07:00,환불,"구매한 적이 없는데 골드가 어제 결제돼서, 환불 부탁드립니다",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9130633641,합환주,https://itunes.apple.com/kr/reviews/id999987990,13.17.0,1,2022-09-28T09:25:22-07:00,ㅡㅡ,차단 좀 풀어주세요 메일보내도 똑같은 답만오고있네요 하….,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9130580018,뚜우어누머,https://itunes.apple.com/kr/reviews/id891366162,13.17.0,5,2022-09-28T09:05:15-07:00,이게뭔가요,골드 한달 끊고 난 후로 라이크에 뜬 사람들 수락 누르면 매치 실패라고 뜨는데 ㅋ 상술인가요 오류인가요^^ 환불 해달라구 랄지 떨면 해주나요 ㅋ,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9129129621,아이다니고,https://itunes.apple.com/kr/reviews/id477448957,13.17.0,1,2022-09-27T23:15:52-07:00,환불 언제 되나요? when do you have a refund?,"my account already block before 7,8days, 
so i can’t use this app. 
plz, refund my money without used dates!!",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9128992786,잠팅팅팅,https://itunes.apple.com/kr/reviews/id394030100,13.17.0,4,2022-09-27T22:02:47-07:00,결제구독취소,결제 구독취소하는거 어떻게 하는거에요????,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9126043005,너굴탱귤,https://itunes.apple.com/kr/reviews/id566336977,13.17.0,3,2022-09-27T00:09:20-07:00,제 사진 맞는데 차단당했어요ㅠㅠ,어떻게 하나요?,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9122048308,수비기니,https://itunes.apple.com/kr/reviews/id189903721,13.17.0,5,2022-09-25T17:40:45-07:00,ㅅㅂ추천한다,죄다 외국인이냐.. 개같은 환불해도,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9120884534,dpdlswjd,https://itunes.apple.com/kr/reviews/id704714805,13.17.0,5,2022-09-25T09:15:19-07:00,진짜 궁금해서 그러는데,내가 무슨 가이드라인을 어겨서 차단된거...? 다른 도용하는 인간들은 잘만 활동하는데 오랜만에 들어가려고하니까 차단됐네 어이없어ㅠㅠ 성비가 엉망인데 여자를 차단하면 그냥 남자들 돈처먹겠다는거밖에 더되낰ㅋㅋㅋㅋㅋ 진짜 알수없는 틴더 운영진들,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9110971879,다비니이이,https://itunes.apple.com/kr/reviews/id888690748,13.16.0,1,2022-09-22T11:07:06-07:00,계정차단 이유,계정이 차단 당했다는데 이유가 뭐져…ㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭐 한거 없는데….,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9110086540,만듀쟈부버낻,https://itunes.apple.com/kr/reviews/id1341238987,13.16.0,4,2022-09-22T05:51:52-07:00,틴더 오류 문의,"제가 틴더 플러스 구매한지 얼마안됐는데
오류떠서 재가입했습니다.. 
다시 플러스로 해주실수있나여",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9109529924,하쓸애기어플,https://itunes.apple.com/kr/reviews/id1024226460,13.16.0,1,2022-09-22T02:15:20-07:00,본인인데 본인차단하는 이유는?,기분나쁘네 본인인데 본인인증했더니 차단박네 ㅡㅡ,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9109410982,라파시엘,https://itunes.apple.com/kr/reviews/id274484136,13.16.0,1,2022-09-22T01:17:30-07:00,개판이네,아니 기존에 있던 계정에 틴더골드쿠폰 사용한다는데 그것도 안되고 기존에 사용하는 이메일 넣었는데 계속 가입하라고만 하고 혹시나 하고 했더니 새로운 개정 만들어지고 덕분에 아이디 2개 기존 사용 계정을 온라인으로 사용하려고 했더니 그것도 안되고 이젠 새로 가입해서 유료결제한것도 로그인 안됨 아니 애초에 한 번호당 한 아이디면 한개만 가입하게 해놓던가 가입했다가 다른 이메일에 번호 그대로 넣으면 그게 가입이 되고 하면 도대체 어떻게 하라는거야,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9105626935,랄뚜기,https://itunes.apple.com/kr/reviews/id1293733416,13.16.0,5,2022-09-20T20:58:29-07:00,좋아요가 왜 안보여요??,좋아요 알림보고 들어갔는데  like 목록에 새로운 사람이 왜 없어요?? 왜 안보여요?? 왜 안보여요?? 왜 안보여요??  왜 안보여요?? 왜 안보여요?? 왜 안보여요?? 왜 안보여요?? 왜 안보여요?? 왜 안보여요?? 왜 안보여요?? 왜 안보여요??,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9103583583,가네디로무,https://itunes.apple.com/kr/reviews/id1382237340,13.16.0,5,2022-09-20T05:48:13-07:00,이상한 사람 진짜 많아요,쓰지 마세요 심심풀이로 해볼까 했는데 인간혐오만 생김,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9103080905,지누누지,https://itunes.apple.com/kr/reviews/id1235576285,13.16.0,5,2022-09-20T02:15:23-07:00,결제가 두번 됐어요,3.3 4만원 두번 됐어요 환불 처리 바랍니다,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9102962093,ddmskskwmkzkl,https://itunes.apple.com/kr/reviews/id1201217489,13.16.0,1,2022-09-20T01:11:46-07:00,렉이 너무 심함,제곧내,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9102012519,큐냐느ㅡㅜㅋ꙼̈,https://itunes.apple.com/kr/reviews/id1140693547,13.16.0,5,2022-09-19T16:55:00-07:00,아니,대화방이 자 사라졌는데...?,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9097557701,부스트니놔,https://itunes.apple.com/kr/reviews/id947083284,13.16.0,5,2022-09-18T07:50:10-07:00,아니 플래티넘이면 부스트 매달 줘야지,왜 부스트 안줘요 ㅡㅡㅡ환불좀요,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9097523617,03먕,https://itunes.apple.com/kr/reviews/id1343508122,13.16.0,2,2022-09-18T07:39:08-07:00,오류가 너무 심해요,엊그제 까지만해도 연락 잘 하고 있었는데 갑자기 매치도 안돼고 연락도 안보내져요 오는 메세지 조차 없고요 원래 틴더에서 매치 되서 연락 자주 하는 사람 여럿 있는데 아무도 연락 오지도 않고 매치 된 사람한테 메세지 보내도 답은 돌아 오지 않습니다 그렇다고 해서 채팅방을 나간것도 아님니다 오류가 너무 심합니다,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9097319888,필터노의미,https://itunes.apple.com/kr/reviews/id528411038,13.16.0,1,2022-09-18T06:33:30-07:00,대화 내역들 일부가 삭제됨,"얼탱이가 없는게 대화했던 내용들 일부가 싹 날라감

한참 전에 대화했던게 마지막대화로 남아있는 치명적 오류들

그 이외에 자잘한 버그들 겁나 많음",https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9095519251,은탱이77,https://itunes.apple.com/kr/reviews/id986409727,13.16.0,1,2022-09-17T17:57:19-07:00,계정 차단,본인인증하라해서 본인인증했는데 바로 차단시켜버리는건 뭐죠 사진은 안경안썼지만 안경쓴채로 해서 차단인가요? 풀어주세요 진짜로ㅠㅠㅠㅠㅠ,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
9094814686,가로아도,https://itunes.apple.com/kr/reviews/id880500206,13.16.0,1,2022-09-17T12:18:16-07:00,최악,프로필 인증하라고 해서 사진찍었는데 차단당하네 이딴어플 쓰지마셈,https://itunes.apple.com/kr/review?id=547702041&type=Purple%20Software
